Year,State,date,city,manner_of_death
2019,Louisiana,2019-03-27,Terrytown,shot
2019,Louisiana,2019-03-27,Terrytown,shot
2019,Oklahoma,2019-03-27,Chickasha,shot
2019,Texas,2019-03-27,Cochran County,shot
2019,New Hampshire,2019-03-27,Manchester,shot
2019,Texas,2019-03-27,Burnet,shot
2019,Missouri,2019-03-25,St. Louis,shot
2019,South Carolina,2019-03-25,Horry County,shot
2019,Maryland,2019-03-25,Thurmont,shot
2019,North Carolina,2019-03-25,Charlotte,shot
2019,Florida,2019-03-24,Port St. Joe,shot
2019,Maryland,2019-03-24,Baltimore,shot
2019,South Carolina,2019-03-22,Walterboro,shot
2019,North Carolina,2019-03-22,Ernul,shot
2019,California,2019-03-21,Modesto,shot
2019,Georgia,2019-03-21,Sandy Springs,shot
2019,Texas,2019-03-20,San Antonio,shot
2019,Nevada,2019-03-20,Las Vegas,shot
2019,Pennsylvania,2019-03-20,State College,shot
2019,Missouri,2019-03-19,University City,shot
2019,Florida,2019-03-19,Tampa,shot
2019,Washington,2019-03-19,Kittitas,shot
2019,Louisiana,2019-03-19,Bastrop,shot
2019,Arkansas,2019-03-07,Jonesboro,shot
2019,West Virginia,2019-03-06,Morgantown,shot
2019,Florida,2019-03-05,Jacksonville,shot and Tasered
2019,Tennessee,2019-02-23,Blountville,shot
2019,California,2019-02-23,Victorville,shot
2019,Texas,2019-02-23,Carrollton,shot
2019,Texas,2019-02-22,Poteet,shot
2019,Florida,2019-02-22,Miami Gardens,shot
2019,West Virginia,2019-02-22,Walton,shot
2019,Massachusetts,2019-02-22,Boston,shot
2019,Arkansas,2019-02-22,Little Rock,shot
2019,Hawaii,2019-02-20,Honolulu,shot
2019,Connecticut,2019-02-20,Norwich,shot
2019,Maryland,2019-02-19,Baltimore,shot
2019,Washington,2019-02-19,Vancouver,shot
2019,Mississippi,2019-02-18,Pelehatchie,shot
2019,Hawaii,2019-02-18,Honolulu,shot
2019,Louisiana,2019-02-17,New Orleans,shot
2019,Tennessee,2019-02-17,Claiborne County,shot
2019,California,2019-02-17,Napa Valley,shot
2019,Mississippi,2019-02-16,Clinton,shot
2019,Illinois,2019-02-16,Chicago,shot
2019,Illinois,2019-02-15,Aurora,shot
2019,California,2019-02-14,San Jose,shot
2019,Pennsylvania,2019-02-14,Aspers,shot
2019,California,2019-02-14,Los Angeles,shot
2019,North Carolina,2019-02-13,Apex,shot
2019,Alaska,2019-02-13,Fairbanks,shot
2019,California,2019-02-12,Fresno,shot
2019,Texas,2019-02-12,Cinco Ranch,shot
2019,Texas,2019-02-12,Cinco Ranch,shot
2019,Tennessee,2019-02-23,Clarksville,shot
2019,Michigan,2019-02-24,Flint,shot
2019,Oklahoma,2019-03-05,Muskogee,shot and Tasered
2019,Missouri,2019-02-25,Springfield,shot
2019,Mississippi,2019-03-05,Greenville,shot
2019,California,2019-03-05,Bakersfield,shot
2019,Missouri,2019-03-05,Springfield,shot
2019,Georgia,2019-03-05,DeKalb County,shot
2019,Colorado,2019-03-04,Aurora,shot
2019,Texas,2019-03-04,San Antonio,shot
2019,Texas,2019-03-04,San Antonio,shot
2019,California,2019-03-04,Rancho Mirage,shot
2019,Iowa,2019-03-04,Des Moines,shot
2019,Washington,2019-03-03,Glenoma,shot
2019,Texas,2019-03-02,Waco,shot
2019,Kentucky,2019-03-02,Carter County,shot
2019,Wisconsin,2019-03-02,Fairchild,shot
2019,North Carolina,2019-03-02,Mount Holly,shot
2019,Michigan,2019-03-02,Sebewaing,shot
2019,Texas,2019-03-01,Fairfield,shot and Tasered
2019,Hawaii,2019-03-01,Honolulu,shot
2019,California,2019-03-01,Salinas,shot
2019,Colorado,2019-02-28,Lone Tree,shot
2019,Washington,2019-02-28,Vancouver,shot
2019,Louisiana,2019-02-27,DeRidder,shot
2019,Texas,2019-02-27,Killeen,shot
2019,Ohio,2019-02-26,Struthers,shot
2019,South Carolina,2019-02-26,Huger,shot
2019,Minnesota,2019-02-26,Miltona,shot
2019,Georgia,2019-02-26,McIntosh County,shot
2019,Colorado,2019-02-25,Denver,shot
2019,Georgia,2019-07-04,Roswell,shot and Tasered
2019,Texas,2019-06-25,San Antonio,shot
2019,Missouri,2019-07-05,Mountain Grove,shot
2019,Ohio,2019-11-05,East Cleveland,shot
2019,California,2019-11-09,San Jose,shot
2019,North Carolina,2019-11-08,Lincolnton,shot
2019,Ohio,2019-11-07,Ashtabula Township,shot
2019,Georgia,2019-11-07,Conyers,shot
2019,Kentucky,2019-11-07,Louisville,shot
2019,Ohio,2019-11-07,Wadsworth,shot
2019,North Carolina,2019-11-06,Fayetteville,shot
2019,Texas,2019-11-06,San Antonio,shot
2019,Oklahoma,2019-11-06,Henryetta,shot
2019,Oklahoma,2019-11-06,Tahlequah,shot
2019,Texas,2019-11-05,Willis,shot and Tasered
2019,Wisconsin,2019-11-05,Leon,shot
2019,Missouri,2019-11-05,Pettis County,shot
2019,Wisconsin,2019-11-04,Two Rivers,shot
2019,California,2019-10-30,Lancaster,shot
2019,New Mexico,2019-11-04,Las Cruces,shot
2019,Arizona,2019-11-04,Glendale,shot
2019,New Mexico,2019-11-04,Sunland Park,shot
2019,Arizona,2019-11-03,Phoenix,shot
2019,Washington,2019-11-03,Parkland,shot
2019,Florida,2019-11-02,Vero Beach,shot and Tasered
2019,Kentucky,2019-11-02,Dexter,shot
2019,New Mexico,2019-11-01,Alamogordo,shot
2019,Texas,2019-11-01,Odessa,shot
2019,Florida,2019-11-01,Orlando,shot
2019,Colorado,2019-11-01,Adams County,shot
2019,Georgia,2019-10-31,Pearson,shot
2019,California,2019-10-31,San Jose,shot
2019,Washington,2019-11-09,Everett,shot
2019,South Carolina,2019-11-09,Union County,shot and Tasered
2019,Colorado,2019-11-11,Lakewood,shot
2019,Colorado,2019-11-11,Loveland,shot
2019,California,2019-11-20,Los Angeles,shot
2019,Nevada,2019-11-20,Henderson,shot
2019,Georgia,2019-11-20,Hampton,shot
2019,Georgia,2019-11-20,Dahlonega,shot
2019,Idaho,2019-11-19,Preston,shot and Tasered
2019,Illinois,2019-11-19,Des Plaines,shot
2019,Wisconsin,2019-11-19,West Kewaunee,shot
2019,California,2019-11-19,San Bernardino,shot
2019,California,2019-11-19,Los Angeles,shot
2019,Mississippi,2019-11-19,Horn Lake,shot
2019,Missouri,2019-11-18,Kansas City,shot
2019,Washington,2019-11-18,Franklin County,shot
2019,Ohio,2019-11-16,Alliance,shot
2019,Arizona,2019-11-16,Mesa,shot
2019,California,2019-11-16,Lake Elsinore,shot
2019,Ohio,2019-11-15,Cleveland,shot
2019,Massachusetts,2019-11-15,Westborough,shot
2019,North Carolina,2019-11-15,Charlotte,shot
2019,Wisconsin,2019-11-14,Fox Crossing,shot
2019,Texas,2019-11-14,Beaumont,shot
2019,California,2019-11-13,Los Angeles,shot
2019,Florida,2019-11-13,Mandarin,shot
2019,North Carolina,2019-11-13,Wilson,shot
2019,Hawaii,2019-11-12,Honolulu,shot
2019,Oklahoma,2019-11-12,Oklahoma City,shot
2019,Florida,2019-11-11,Lakeland,shot
2019,Utah,2019-11-11,Cedar City,shot
2019,Florida,2019-10-31,Bascom,shot
2019,California,2019-10-30,Fresno,shot
2019,Oklahoma,2019-10-11,Pittsburg,shot
2019,Georgia,2019-10-15,Stone Mountain,shot
2019,Missouri,2019-10-20,St. Louis,shot
2019,Texas,2019-10-19,Palestine,shot
2019,South Carolina,2019-10-19,Easley,shot
2019,Florida,2019-10-19,Leesburg,shot
2019,New Jersey,2019-10-18,Farmingdale,shot
2019,Idaho,2019-10-18,Idaho Falls,shot
2019,Michigan,2019-10-18,St. Joseph County,shot
2019,Mississippi,2019-10-17,Fayette,shot
2019,Arkansas,2019-10-17,Warren,shot
2019,Oregon,2019-10-17,Oakridge,shot
2019,New York,2019-10-17,New York,shot
2019,California,2019-10-16,Sherman Oaks,shot
2019,Virginia,2019-10-16,Roanoke,shot
2019,Idaho,2019-10-15,Wendell,shot
2019,California,2019-10-30,San Jose,shot
2019,New York,2019-10-15,New York,shot
2019,California,2019-10-15,Hope Ranch,shot
2019,North Carolina,2019-10-15,Jamestown,shot
2019,Georgia,2019-10-14,Athens,shot
2019,North Carolina,2019-10-14,High Point,shot
2019,Louisiana,2019-10-14,Ethel,shot
2019,New Mexico,2019-10-14,Albuquerque,shot
2019,Arizona,2019-10-13,Buckeye,shot
2019,Texas,2019-10-13,Corpus Christi,shot
2019,Arizona,2019-10-13,Glendale,shot
2019,Florida,2019-10-12,North Port,shot
2019,California,2019-10-12,El Monte,shot
2019,South Carolina,2019-10-12,Myrtle Beach,shot
2019,Idaho,2019-10-20,Boise,shot
2019,Ohio,2019-10-21,Trotwood,shot
2019,Oregon,2019-10-21,Hillsboro,shot
2019,Nevada,2019-10-21,Henderson,shot
2019,West Virginia,2019-10-30,Ona,shot
2019,Maryland,2019-10-30,Baltimore,shot
2019,Indiana,2019-10-28,Evansville,shot
2019,California,2019-10-27,Porterville,shot and Tasered
2019,Alabama,2019-10-27,Madison,shot and Tasered
2019,California,2019-10-27,Carmichael,shot
2019,Oklahoma,2019-10-27,Tulsa,shot
2019,Wisconsin,2019-10-27,Madison,shot
2019,Michigan,2019-10-26,Walloon Lake,shot and Tasered
2019,California,2019-10-26,Imperial County,shot
2019,Georgia,2019-10-26,Athens,shot
2019,Georgia,2019-10-25,Dalton,shot
2019,New Mexico,2019-10-25,Albuquerque,shot
2019,New York,2019-10-25,New York,shot
2019,Oklahoma,2019-10-25,Kansas,shot
2019,Tennessee,2019-10-25,Morristown,shot
2019,Louisiana,2019-10-25,Bossier City,shot
2019,Georgia,2019-10-25,Lake Lanier,shot
2019,North Carolina,2019-10-24,Greenville,shot
2019,California,2019-10-23,Long Beach,shot
2019,Indiana,2019-10-23,Huntington,shot
2019,New York,2019-10-23,New York,shot
2019,Washington,2019-10-23,Spokane,shot
2019,Texas,2019-10-23,El Paso,shot
2019,Texas,2019-10-23,Sweetwater,shot
2019,California,2019-10-22,Carson,shot
2019,Colorado,2019-10-21,Denver,shot and Tasered
2019,Washington,2019-11-22,Black Diamond,shot
2019,North Carolina,2019-11-22,Elizabethtown,shot
2019,South Carolina,2019-11-23,Chester,shot
2019,North Carolina,2019-12-19,Lenoir,shot
2019,Arizona,2019-12-23,Phoenix,shot
2019,Mississippi,2019-12-22,Hattiesburg,shot
2019,California,2019-12-22,Redding,shot
2019,Pennsylvania,2019-12-22,Wilkinsburg,shot
2019,Indiana,2019-12-21,Evansville,shot
2019,New York,2019-12-21,Ithaca,shot
2019,Georgia,2019-12-21,Carroll County,shot
2019,Utah,2019-12-21,Emery County,shot
2019,Arizona,2019-12-20,Tempe,shot and Tasered
2019,North Carolina,2019-12-20,Winston-Salem,shot
2019,Indiana,2019-12-20,Randolph County,shot
2019,New York,2019-12-19,Brentwood,shot and Tasered
2019,Florida,2019-12-19,Eustis,shot
2019,Colorado,2019-12-19,Lakewood,shot
2019,Colorado,2019-11-23,Pueblo,shot
2019,California,2019-12-19,Davis,shot
2019,Tennessee,2019-12-19,Smith County,shot
2019,Oklahoma,2019-12-18,Tulsa,shot
2019,Hawaii,2019-12-17,Honolulu,shot and Tasered
2019,Texas,2019-12-17,El Paso,shot
2019,Montana,2019-12-17,Great Falls,shot
2019,Florida,2019-12-17,Fort Walton Beach,shot
2019,North Carolina,2019-12-17,Wilmington,shot
2019,California,2019-12-16,San Bernardino,shot
2019,California,2019-12-16,Los Angeles,shot
2019,Hawaii,2019-12-16,Kalihi,shot
2019,Texas,2019-12-15,Brownsville,shot
2019,Ohio,2019-12-15,Akron,shot
2019,Arkansas,2019-12-23,Bryant,shot
2019,Texas,2019-12-23,San Antonio,shot
2019,Florida,2019-12-24,Deltona,shot
2019,Oklahoma,2019-12-24,Oklahoma City,shot
2019,West Virginia,2019-12-31,Cross Lanes,shot
2019,Nebraska,2019-12-31,Omaha,shot
2019,California,2019-07-05,Anaheim,shot
2019,Arkansas,2019-12-31,Forrest City,shot
2019,Missouri,2019-12-31,Chesterfield,shot
2019,Arizona,2019-12-31,Globe,shot
2019,Missouri,2019-12-30,Fulton,shot
2019,Kansas,2019-12-30,Wichita,shot
2019,Texas,2019-12-30,Houston,shot
2019,California,2019-12-29,El Centro,shot
2019,Alaska,2019-12-29,Juneau,shot
2019,South Dakota,2019-12-29,Rapid City,shot
2019,Mississippi,2019-12-29,DeSoto County,shot
2019,California,2019-12-28,Clearlake Oaks,shot
2019,Ohio,2019-12-28,Lancaster,shot
2019,California,2019-12-28,Bakersfield,shot
2019,Tennessee,2019-12-28,Elizabethton,shot
2019,Texas,2019-12-28,Houston,shot
2019,Virginia,2019-12-27,Newport News,shot and Tasered
2019,Utah,2019-12-27,South Ogden,shot
2019,Maryland,2019-12-27,Linthicum,shot
2019,Maine,2019-12-27,Limerick,shot
2019,Florida,2019-12-26,Auburndale,shot
2019,Tennessee,2019-12-26,Memphis,shot
2019,Georgia,2019-12-25,Atlanta,shot
2019,Florida,2019-12-25,Ocala,shot
2019,Missouri,2019-12-24,Springfield,shot
2019,Minnesota,2019-12-15,Minneapolis,shot
2019,Wisconsin,2019-12-15,Milwaukee,shot
2019,Washington,2019-12-14,Pasco,shot
2019,Colorado,2019-12-05,Avon,shot
2019,Missouri,2019-12-03,Kansas City,shot
2019,Oklahoma,2019-12-03,Ada,shot
2019,Arizona,2019-12-02,Mesa,shot
2019,Texas,2019-12-02,Temple,shot
2019,California,2019-12-02,Los Angeles,shot
2019,Florida,2019-12-02,Daytona Beach,shot
2019,Pennsylvania,2019-12-01,Hanover Township,shot and Tasered
